name,iata_code
Jomsom Airport,JMO
Tribhuvan International Airport,KTM
Lamidanda Airport,LDN
Lukla Airport,LUA
Langtang Airport,LTG
Manang Airport,NGX
Meghauli Airport,MEY
Mahendranagar Airport,XMG
Nepalgunj Airport,KEP
Pokhara Airport,PKR
Phaplu Airport,PPL
Rajbiraj Airport,RJB
Ramechhap Airport,RHP
Rukum Chaurjahari Airport,RUK
Rolpa Airport,RPA
Rumjatar Airport,RUM
Syangboche Airport,SYH
Simara Airport,SIF
Surkhet Airport,SKH
Sanfebagar Airport,FEB
Simikot Airport,IMK
Taplejung Airport,TPJ
Tikapur Airport,TPU
Tumling Tar Airport,TMI
Biratnagar Airport,BIR
Murod Kond Airport,LTU
Tuticorin Airport,TCR
Agatti Airport,AGX
Bellary Airport,BEP
Kempegowda International Airport,BLR
Bidar Airport / Bidar Air Force Station,IXX
Vijayawada Airport,VGA
Coimbatore International Airport,CJB
Cochin International Airport,COK
Calicut International Airport,CCJ
Kadapa Airport,CDP
Car Nicobar Air Force Base,CBD
Kalaburagi Airport,GBI
Rajiv Gandhi International Airport,HYD
Begumpet Airport,BPM
Kannur International Airport,CNN
Kurnool Airport,KJB
Madurai Airport,IXM
Mangalore International Airport,IXE
Chennai International Airport,MAA
Mysore Airport,MYQ
Veer Savarkar International Airport / INS Utkrosh,IXZ
Pondicherry Airport,PNY
Sri Sathya Sai Airport,PUT
Basanth Nagar Airport,RMD
Rajahmundry Airport,RJA
Salem Airport,SXV
Sindhudurg Airport,SDW
Thanjavur Air Force Station,TJV
Tirupati Airport,TIR
Tiruchirappalli International Airport,TRZ
Thiruvananthapuram International Airport,TRV
Warangal Airport,WGC
Yongphulla Airport,YON
Bathpalathang Airport,BUT
Gelephu Airport,GLU
Paro International Airport,PBH
Hoarafushi Airport,HRF
Kulhudhuffushi Airport,HDK
Maafaru International Airport,NMF
Ifuru Airport,IFU
Dharavandhoo Airport,DRV
Fuvahmulah Airport,FVM
Gan International Airport,GAN
Hanimaadhoo Airport,HAQ
Kadhdhoo Airport,KDO
Malé International Airport,MLE
Kooddoo Airport,GKK
Kaadedhdhoo Airport,KDM
Dhaalu Atoll Airport,DDD
Villa Airport,VAM
Thimarafushi Airport,TMF
Maavaarulaa Airport,RUL
Don Mueang International Airport,DMK
Sa Pran Nak Airport,KKM
Kamphaeng Saen Airport,KDT
Trat Airport,TDX
Suvarnabhumi Airport,BKK
U-Tapao International Airport,UTP
Chiang Mai International Airport,CNX
Mae Hong Son Airport,HGN
Pai Airport,PYY
Lampang Airport,LPT
Nan Airport,NNT
Phrae Airport,PRH
Mae Fah Luang - Chiang Rai International Airport,CEI
Udorn Air Base,BAO
Phetchabun Airport,PHY
Hua Hin Airport,HHQ
Takhli Airport,TKH
Mae Sot Airport,MAQ
Sukhothai Airport,THS
Phitsanulok Airport,PHS
Tak Airport,TKT
Uttaradit Airport,UTR
Surat Thani Airport,URT
Narathiwat Airport,NAW
Chumphon Airport,CJM
Nakhon Si Thammarat Airport,NST
Krabi Airport,KBV
Songkhla Airport,SGZ
Pattani Airport,PAN
Samui Airport,USM
Phuket International Airport,HKT
Ranong Airport,UNN
Hat Yai International Airport,HDY
Trang Airport,TST
Udon Thani Airport,UTH
Sakon Nakhon Airport,SNO
Surin Airport,PXR
Khon Kaen Airport,KKC
Loei Airport,LOE
Buri Ram Airport,BFV
Nakhon Ratchasima Airport,NAK
Ubon Ratchathani Airport,UBP
Roi Et Airport,ROI
Nakhon Phanom Airport,KOP
Mvuu Camp Airport,VUU
Buon Ma Thuot Airport,BMV
Chu Lai Airport,VCL
Cat Bi International Airport,HPH
Cà Mau Airport,CAH
Cam Ranh International Airport / Cam Ranh Air Base,CXR
Con Dao Airport,VCS
Can Tho International Airport,VCA
Dien Bien Phu Airport,DIN
Lien Khuong Airport,DLI
Da Nang International Airport,DAD
Las Malvinas/Echarate Airport,VVN
Noi Bai International Airport,HAN
Na San Airport,SQH
Phu Bai International Airport,HUI
Phu Cat Airport,UIH
Pleiku Airport,PXU
Phu Quoc International Airport,PQC
Phan Rang Airport,PHA
Rach Gia Airport,VKG
Dong Tac Airport,TBB
Tan Son Nhat International Airport,SGN
Tho Xuan Airport,THD
Van Don International Airport,VDO
Vinh Airport,VII
Vung Tau Airport,VTG
Ann Airport,VBA
Bagan Airport,NYU
Banmaw Airport,BMO
Bokpyinn Airport,VBP
Chanmyathazi Airport,VBC
Dawei Airport,TVY
Nay Pyi Taw International Airport,NYT
Gangaw Airport,GAW
Gwa Airport,GWA
Hommalinn Airport,HOX
Tilin Airport,TIO
Kengtung Airport,KET
Kanti Airport,KHM
Kalay Airport,KMV
Kyaukpyu Airport,KYP
Kawthoung Airport,KAW
Kyauktu Airport,KYT
Loikaw Airport,LIW
Lashio Airport,LSH
Mandalay International Airport,MDL
Myeik Airport,MGZ
Myitkyina Airport,MYT
Mawlamyine Airport,MNU
Manaung Airport,MGU
Momeik Airport,MOE
Mong Hsat Airport,MOG
Mong Tong Airport,MGK
Magway Airport,MWQ
Monywar Airport,NYW
Namsang Airport,NMS
Namtu Airport,NMT
Hpa-N Airport,PAA
Pauk Airport,PAU
Pathein Airport,BSX
Hpapun Airport,PPU
Putao Airport,PBU
Pakhokku Airport,PKK
Pyay Airport,PRU
Sittwe Airport,AKY
Thandwe Airport,SNW
Tachileik Airport,THL
Ye Airport,XYE
Yangon International Airport,RGN
Friday Harbor Seaplane Base,FBS
Rosario Seaplane Base,RSJ
Kenmore Air Harbor Seaplane Base,LKE
Roche Harbor Airport,RCE
Maranggo Airport,TQQ
Westsound/WSX Seaplane Base,WSX
Hasanuddin International Airport,UPG
Frans Kaisiepo Airport,BIK
Moanamani Airport,ONI
Kornasoren Airfield,FOO
Wagethe Airport,WET
Nabire Airport,NBX
Illaga Airport,ILA
Kokonao Airport,KOX
Mozes Kilangin Airport,TIM
Enarotali Airport,EWI
Andriamena Airport,WAD
Selaparang Airport,AMI
Sultan Muhammad Salahuddin Airport,BMU
Ngurah Rai (Bali) International Airport,DPS
Lombok International Airport,LOP
Sumbawa Besar Airport,SWQ
Tambolaka Airport,TMC
Umbu Mehang Kunda Airport,WGP
Pitu Airport,OTI
Toraja Airport,TRT
Bua - Palopo Lagaligo Airport,LLO
Mutiara - SIS Al-Jufrie Airport,PLW
Tampa Padang Airport,MJU
Andi Jemma Airport,MXB
Kasiguncu Airport,PSJ
Tanjung Api Airport,OJU
Syukuran Aminuddin Amir Airport,LUW
Haji Muhammad Sidik Airport,HMS
Seruyan Kuala Pembuang Airport,KLP
Tjilik Riwut Airport,PKY
Yogyakarta International Airport,YIA
Tunggul Wulung Airport,CXP
Dewadaru - Kemujan Island,KWB
Bokondini Airport,BUI
Mararena Sarmi Airport,ZRM
Dortheys Hiyo Eluay International Airport,DJJ
Lereh Airport,LHI
Mulia Airport,LII
Oksibil Airport,OKL
Senggeh Airport,SEH
Werur/Mar Airport,WRR
Mindiptana Airport,MDP
Bade Airport,BXD
Mopah International Airport,MKQ
Okaba Airport,OKQ
Kepi Airport,KEI
Tanah Merah Airport,TMH
Melalan Airport,GHS
Tanjung Harapan Airport,TJS
Datadawai Airport,DTD
Kalimarau Airport,BEJ
Sultan Aji Muhammad Sulaiman Sepinggan International Airport,BPN
Juwata International Airport / Suharnoko Harbani AFB,TRK
Aji Pangeran Tumenggung Pranoto International Airport,AAP
Tanjung Santan Airport,TSX
Bunyu Airport,BYQ
Gamarmalamo Airport,GLX
Buli Airport,PGQ
Jalaluddin Airport,GTO
Naha Airport,NAH
Sultan Bantilan Airport,TLI
Gebe Airport,GEB
Kao Airport,KAZ
Sam Ratulangi Airport,MDC
Melangguane Airport,MNA
Siau/Sitaro Airport,BRG
Sultan Babullah Airport,TTE
Buol Airport,UOL
Waverney Airport,WAN
Batu Licin Airport,BTW
Iskandar Airport,PKN
Gusti Syamsir Alam Airport,KBU
Warukin Airport,TJG
Syamsudin Noor International Airport,BDJ
Sampit (Hasan) Airport,SMQ
Amahai Airport,AHI
Bandanaira Airport,NDA
Rar Gwamar Airport,DOB
"Mangole Airport, Falabisahaya",MAL
Karel Sadsuitubun Airport,LUV
Namrole Airport,NRE
Oesman Sadik Airport,LAH
Nangasuri Airport,BJK
Emalamo Sanana Airport,SQN
Pattimura International Airport,AMQ
Namlea Airport,NAM
Taliabu Island Airport,TAX
Wahai Airport,WBA
Robert Atty Bessing,LNU
Abdul Rachman Saleh Airport,MLG
Ngloram Airport,CPF
Adisutjipto International Airport,JOG
Adisumarmo International Airport,SOC
Juanda International Airport,SUB
Achmad Yani Airport,SRG
Trunojoyo Airport,SUP
Stenkol Airport,NTI
Abresso Airport,RSK
Kebar Airport,KEQ
Fakfak Airport,FKQ
Inanwatan Airport,INX
Kaimana Airport,KNG
Merdei Airport,RDE
Marinda Airport,RJM
Babo Airport,BXB
Rendani Airport,MKW
Teminabuan Airport,TXM
Wasior Airport,WSR
Bajawa Soa Airport,BJW
Frans Xavier Seda Airport,MOF
H. Hasan Aroeboesman (Ende) Airport,ENE
Frans Sales Lega Airport,RTG
Alor Island - Mali Airport,ARD
Komodo Airport,LBJ
David Constantijn Saudale Airport,RTI
Sabu-Tardanu Airport,SAU
El Tari Airport,KOE
Wamena Airport,WMX
Betoambari Airport,BUW
Matahora Airport,WNI
Selayar - Haji Aroeppala Airport,KSR
Soroako Airport,SQR
Pongtiku Airport,TTR
Haluoleo Airport,KDI
Domine Eduard Osok Airport,SOQ
Stebbins Airport,WBB
Wapolu Airport,WBC
Bintulu Airport,BTU
Belaga Airport,BLG
Long Semado Airport,LSM
Long Lellang Airport,LGL
Kuching International Airport,KCH
Long Seridan Airport,ODN
Limbang Airport,LMN
Mukah Airport,MKM
Long Akah Airport,LKH
Marudi Airport,MUR
Sematan Airport,BSE
Kapit Airport,KPI
Bakalalan Airport,BKM
Miri Airport,MYY
Sibu Airport,SBW
Tanjung Manis Airport,TGC
Long Sukang Airport,LSU
Lawas Airport,LWY
Bario Airport,BBN
Semporna Airport,SMM
Lahad Datu Airport,LDU
Telupid Airport,TEL
Keningau Airport,KGU
Sahabat [Sahabat 16] Airport,SXS
Kota Kinabalu International Airport,BKI
Labuan Airport,LBU
Tomanggong Airport,TMG
Long Pasia Airport,GSA
Sepulot Airport,SPE
Pamol Airport,PAY
Ranau Airport,RNU
Sandakan Airport,SDK
Kudat Airport,KUD
Tawau Airport,TWU
Mulu Airport,MZV
Brunei International Airport,BWN
"Al Ain Airport Ain District, Shabwah Governorate, Yemen",WDA
Parker County Airport,WEA
Wedau Airport,WED
Welshpool Airport,WHL
Nusawiru Airport,CJN
Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,PKU
Pinang Kampai Airport,DUM
Japura Airport,RGT
Rokot Airport,RKO
Sungai Pakning Bengkalis Airport,SEQ
Sei Bati Airport,TJB
Kertajati International Airport,KJT
Husein Sastranegara International Airport,BDO
Penggung Airport,CBN
Cibeureum Airport,TSY
Hang Nadim International Airport,BTH
Pasir Pangaraan Airport,PPR
Letung Airport,LMU
Matak Airport,MWK
Raja Haji Fisabilillah International Airport,TNJ
Dabo Airport,SIQ
Muko Muko Airport,MPC
Halim Perdanakusuma International Airport,HLP
Pondok Cabe Air Base,PCB
Soekarno-Hatta International Airport,CGK
Radin Inten II International Airport,TKG
Muhammad Taufiq Kiemas Airport,TFY
Binaka Airport,GNS
Aek Godang Airport,AEG
Soewondo Air Force Base,MES
Kualanamu International Airport,KNO
Silangit Airport,DTB
Sibisa Airport,SIW
Dr. Ferdinand Lumban Tobing Airport,FLZ
Alas Leuser Airport,LSR
H A S Hanandjoeddin International Airport,TJQ
Nanga Pinoh Airport,NPO
Rahadi Osman Airport,KTG
Ranai-Natuna Airport,NTX
Supadio Airport,PNK
Pangsuma Airport,PSU
Sintang Airport,SQG
Sultan Thaha Airport,DJB
Silampari Airport,LLJ
Muara Bungo Airport,BUU
Depati Amir Airport,PGK
Fatmawati Soekarno Airport,BKS
Sultan Mahmud Badaruddin II Airport,PLM
Pendopo Airport,PDO
Minangkabau International Airport,PDG
Bentayan Airport,PXA
Teuku Cut Ali Airport,TPK
Maimun Saleh Airport,SBG
Cut Nyak Dhien Airport,MEQ
Rembele Airport,TXE
Lhok Sukon Airport,LSX
Malikus Saleh Airport,LSW
Sultan Iskandar Muda International Airport,BTJ
Sungai Tiang Airport,SXT
Mersing Airport,MEP
Sitiawan Airport,SWY
Taiping (Tekah) Airport,TPG
Tioman Airport,TOD
Sultan Abdul Halim Airport,AOR
RMAF Butterworth Air Base,BWH
Sultan Ismail Petra Airport,KBR
Kuantan Airport,KUA
Kerteh Airport,KTE
Sultan Azlan Shah Airport,IPH
Senai International Airport,JHB
Kuala Lumpur International Airport,KUL
Langkawi International Airport,LGK
Malacca International Airport,MKZ
Sultan Mahmud Airport,TGG
Penang International Airport,PEN
Pulau Pangkor Airport,PKG
LTS Pulau Redang Airport,RDN
Sultan Abdul Aziz Shah International Airport,SZB
Decatur Shores Airport,DTR
Wanuma Airport,WNU
Mathilda Batlayeri Airport,SXK
Atauro Airport,AUT
Suai Airport,UAI
Presidente Nicolau Lobato International Airport,DIL
Cakung Airport,BCH
Maliana Airport,MPT
Rota Do Sândalo Oecusse Airport,OEC
Viqueque Airport,VIQ
AA Bere Tallo (Haliwen) Airport,ABU
Larantuka Gewayentana Airport,LKA
Sanggata/Sangkimah Airport,SGQ
Long Bawan Airport,LBW
Bontang Airport,BXT
Nunukan Airport,NNX
Tanah Grogot Airport,TNB
Long Apung Airport,LPU
Senipah Heliport,SZH
Wasua Airport,WSA
Paya Lebar Air Base,QPG
Tengah Air Base,TGA
Steamboat Bay Seaplane Base,WSB
San Juan /Uganik/ Seaplane Base,UGI
Wiseman Airport,WSM
Seletar Airport,XSP
Singapore Changi Airport,SIN
Wantoat Airport,WTT
Wuvulu Island Airport,WUV
Wuzhou Xijiang Airport,WUZ
Glendale Fokker Field,GWV
Urad Middle Banner Airport,WZQ
Miami Seaplane Base,MPB
Blubber Bay Seaplane Base,XBB
Biniguni Airport,XBN
Broadford Airstrip,SKL
Xinguara Municipal Airport,XIG
Maramag Airport,XMA
New Barag Right Banner Baogede Airport,XRQ
Smolensk North Airport,LNX
Macau Heliport at Outer Harbour Ferry Terminal,XZM
Waukon Municipal Airport,UKN
Albany Airport,ALH
Abingdon Downs Airport,ABG
Alton Downs Airport,AWN
Augustus Downs Airport,AUD
Lyall Harbour Seaplane Base,YAJ
Marla Airport,MRP
Alexandria Homestead Airport,AXL
Aramac Airport,AXC
Andamooka Airport,ADO
Ammaroo Airport,AMX
Amata Airport,AMT
West Angelas Airport,WLP
Anthony Lagoon Airport,AYL
Maple Bay Seaplane Base,YAQ
Ararat Airport,ARY
Argyle Airport,GYL
Armidale Airport,ARM
Arrabury Airport,AAB
Aurukun Airport,AUU
Austral Downs Airport,AWP
Auvergne Airport,AVG
Ayers Rock Connellan Airport,AYQ
Ayr Airport,AYR
Barcaldine Airport,BCI
Alice Springs Airport,ASP
Badu Island Airport,BDD
Barkly Downs Airport,BKP
Brisbane International Airport,BNE
Gold Coast Airport,OOL
Blackall Airport,BKQ
Cairns International Airport,CNS
Charleville Airport,CTL
Bedford Downs Airport,BDW
Bendigo Airport,BXG
Birdsville Airport,BVI
Bellburn Airstrip,BXF
Betoota Airport,BTX
Beagle Bay Airport,BEE
Boolgeeda,OCM
Balgo Hill Airport,BQW
Bull Harbour Water Aerodrome,YBH
Broken Hill Airport,BHQ
Hamilton Island Airport,HTI
Bedourie Airport,BEU
Billiluna Airport,BIW
Bizant Airport,BZP
Baie-Johan-Beetz Water Aerodrome,YBJ
Bourke Airport,BRK
Burketown Airport,BUC
Benalla Airport,BLN
Balcanoona Airport,LCN
Biloela Airport,ZBL
Bollon Airport,BLS
Busselton Margaret River Regional Airport,BQB
Mount Isa Airport,ISA
Bloomfield River Airport,BFC
Mackay Airport,MKY
Ballina Byron Gateway Airport,BNK
Bairnsdale Airport,BSJ
Boigu Island Airport,GIC
Oakey Army Aviation Centre,OKY
Boulia Airport,BQL
Yibin Wuliangye Airport,YBP
Brampton Island Airport,BMP
"Melbourne Heliport, Batman Park",KAH
Proserpine Whitsunday Coast Airport,PPP
Telegraph Harbour Seaplane Base,YBQ
Rockhampton Airport,ROK
Borroloola Airport,BOX
Broome International Airport,BME
Balranald Airport,BZD
Brunette Downs Airport,BTD
Brewarrina Airport,BWQ
Barimunya Airport,BYP
Sunshine Coast Airport,MCY
Bathurst Airport,BHS
Bathurst Island Airport,BRT
Townsville Airport / RAAF Base Townsville,TSV
Blackwater Airport,BLT
Batavia Downs Airport,BVW
Bundaberg Airport,BDB
Bunbury Airport,BUY
Bulimba Airport,BIP
Bowen Airport,ZBO
Weipa Airport,WEI
Bolwarra Airport,BCK
Toowoomba Wellcamp Airport,WTB
Barrow Island Airport,BWB
Beverley Springs Airport,BVZ
Cattle Creek Airport,CTR
Caiguna Airport,CGV
Coolah Airport,CLH
Carnarvon Airport,CVQ
Casino Airport,CSI
Cobar Airport,CAZ
Coonabarabran Airport,COJ
Canobie Airport,CBY
Cape Barren Island Airport,CBI
Coober Pedy Airport,CPD
Collarenebri Airport,CRB
Chinchilla Airport,CCL
Coconut Island Airport,CNC
Cloncurry Airport,CNJ
Condobolin Airport,CBX
Caloundra Airport,CUD
Ceduna Airport,CED
Cleve Airport,CVC
Cortes Bay Water Aerodrome,YCF
Camfield Airport,CFI
Clifton Hills Airport,CFH
Cape Flattery Airport,CQP
Coffs Harbour Airport,CFS
Chillagoe Airport,LLG
Cherrabah Airport,CRH
Christmas Creek Airport,CKW
Charters Towers Airport,CXT
RAAF Base Curtin,DCN
Croker Island Airport,CKI
Cooktown Airport,CTN
Clermont Airport,CMQ
Cunnamulla Airport,CMA
Camooweal Airport,CML
Camp Nifty Airport,NIF
Cessnock Airport,CES
Coonamble Airport,CNB
Cordillo Downs Airport,ODL
Coen Airport,CUQ
Collie Airport,CIE
Cooma Snowy Mountains Airport,OOM
Cooinda Airport,CDA
Corowa Airport,CWW
Carpentaria Downs Airport,CFP
Corryong Airport,CYG
Christmas Creek Station Airport,CXQ
Croydon Airport,CDQ
Collinsville Airport,KCE
Cootamundra Airport,CMD
Cudal Airport,CUG
Cue Airport,CUY
Coondewanna Airport,CJF
Cowarie Airport,CWR
Cowell Airport,CCW
Cowra Airport,CWT
Coolawanyah Airport,COY
Dajarra Airport,DJR
Dalby Airport,DBY
Dirranbandi Airport,DRN
Dunbar Airport,DNB
Derby Airport,DRB
Drumduff Airport,DFP
Dalgaranga Gold Mine Airport,DGD
Doongan Airport,DNG
Dixie Airport,DXD
Dunk Island Airport,DKI
Dulkaninna Airport,DLK
Deniliquin Airport,DNQ
Delta Downs Airport,DDN
Delissaville Airport,DLV
Daly Waters Airport,DYW
Doomadgee Airport,DMD
Daly River Airport,DVR
Darnley Island Airport,NLF
Dorunda Airport,DRD
Davenport Downs Airport,DVP
Devonport Airport,DPO
Dongara Airport,DOX
Drysdale River Airport,DRY
Durham Downs Airport,DHD
Durrie Airport,DRR
Dunwich Airport,SRR
Docker River Airport,DKV
Dysart Airport,DYA
Echuca Airport,ECH
Eucla Airport,EUC
Etadunna Airport,ETD
Eneabba Airport,ENB
Einasleigh Airport,EIH
Elcho Island Airport,ELC
Elkedra Airport,EKD
Emerald Airport,EMD
Yenkis(Yankisa) Airport,YEQ
Erldunda Airport,EDD
Ernabella Airport,ERB
Elrose Airport,ERQ
Esperance Airport,EPR
Eva Downs Airport,EVD
Evans Head Aerodrome,EVH
Eliwana,WHB
Exmouth Airport,EXM
Forbes Airport,FRB
Fortescue - Dave Forrest Aerodrome,KFE
Finley Airport,FLY
Flinders Island Airport,FLS
Flora Valley Airport,FVL
Finke Airport,FIK
Forrest Airport,FOS
Oombulgurri Airport,FVR
Forster (Wallis Is) Airport,FOT
Fremantle Heliport,JFM
Fitzroy Crossing Airport,FIZ
Yongchuan Da'an General Airport,YGA
Gamboola Airport,GBP
Gayndah Airport,GAH
South Goulburn Is Airport,GBL
Gunnedah Airport,GUH
Goondiwindi Airport,GOO
Gordon Downs Airport,GDD
Gregory Downs Airport,GGD
Gorge Harbour Seaplane Base,YGE
Geraldton Airport,GET
Grafton Airport,GFN
Ginbata Airport,GBW
Gibb River Airport,GBV
Great Keppel Is Airport,GKL
Gladstone Airport,GLT
Goulburn Airport,GUL
Glengyle Airport,GLG
Glen Innes Airport,GLI
Glenormiston Airport,GLM
Greenway Sound Seaplane Base,YGN
Grenfell Airport,GFE
Greenvale Airport,GVP
Mount Gordon Airport,GPD
Garden Point Airport,GPN
Gascoyne Junction Airport,GSC
Groote Eylandt Airport,GTE
Griffith Airport,GFF
Georgetown Airport,GTT
Georgetown Airport,GEE
Gympie Airport,GYP
Wilpena Pound Airport,HWK
Hay Airport,HXX
Hervey Bay Airport,HVB
Humbert River Airport,HUB
Henbury Airport,HRY
Headingly Airport,HIP
Highbury Airport,HIG
Horn Island Airport,HID
Hillside Airport,HLL
Halls Creek Airport,HCQ
Hermannsburg Airport,HMG
Hamilton Airport,HLT
Hooker Creek Airport,HOK
Mount Hotham Airport,MHU
Hopetoun Airport,HTU
Hope Vale Airport,HPE
Horsham Airport,HSM
Heathlands Airport,HAT
Hughenden Airport,HGD
Indulkana Airport,IDK
Innisfail Airport,IFL
Iffley Airport,IFF
Ingham Airport,IGH
Inkerman Airport,IKP
Injune Airport,INJ
Innamincka Airport,INM
Inverway Airport,IVW
Isisford Airport,ISI
Inverell Airport,IVR
Jabiru Airport,JAB
Jundah Airport,JUN
Julia Creek Airport,JCK
Jurien Bay Airport,JUR
Kalumburu Airport,UBU
Kambalda Airport,KDB
Kalbarri Airport,KAX
Streaky Bay Airport,KBY
Kings Canyon Airport,KBJ
Kings Creek Airport,KCS
Koodaideri Mine Airport,OOD
Kerang Airport,KRA
King Island Airport,KNS
Kirkimbie Station Airport,KBB
Kalkgurung Airport,KFG
Koolatah Airport,KOH
Koolburra Airport,KKP
Koolan Central Airport,KCI
Karumba Airport,KRB
Kamileroi Airport,KML
Kempsey Airport,KPS
Katanning Airport,KNI
Kowanyama Airport,KWM
Kalpowar Airport,KPP
Kingaroy Airport,KGY
Kingscote Airport,KGC
Klemtu Water Aerodrome,YKT
Kubin Island Airport,KUG
Kurundi Airport,KRD
Lawn Hill Airport,LWH
Leigh Creek Airport,LGH
Leonora Airport,LNO
Lake Evella Airport,LEL
Lakefield Airport,LFP
Lord Howe Island Airport,LDH
Lockhart River Airport,IRG
Lyndhurst Airport,LTP
Limbunya Airport,LIB
Lindeman Island Airport,LDC
Lismore Airport,LSY
Lake Nash Airport,LNH
Ballera Airport,BBL
Lake Macquarie Airport,BEO
Lakeland Airport,LKD
Lock Airport,LOC
Lorraine Airport,LOA
Lotus Vale Airport,LTV
Mingan Airport,YLP
Laura Airport,LUU
Lightning Ridge Airport,LHG
Longreach Airport,LRE
New Laura Airport,LUT
Leinster Airport,LER
Laverton Airport,LVO
Latrobe Valley Airport,TGN
Lizard Island Airport,LZR
Mabuiag Island Airport,UBB
Murray Island Airport,MYI
Avalon Airport,AVV
Albury Airport,ABX
Mareeba Airport,MRG
Marble Bar Airport,MBB
Mallacoota Airport,XMC
Manners Creek Airport,MFP
Millicent Airport,MLR
Mudgee Airport,DGE
Mandora Airport,MQA
Macdonald Downs Airport,MNW
Meekatharra Airport,MKR
Melbourne Essendon Airport,MEB
Merimbula Airport,MIM
Merluna Airport,MLV
Milingimbi Airport,MGT
Maningrida Airport,MNG
Mount Gunson Airport,GSN
Margaret River (Station) Airport,MGV
Margaret River Airport,MQZ
Musgrave Airport,MVU
Hobart International Airport,HBA
Mount House Airport,MHO
McArthur River Mine Airport,MCV
Mildura Airport,MQL
Minlaton Airport,XML
Mitchell Plateau Airport,MIH
Miranda Downs Airport,MWY
